position,word,freq,function,item,activation
38,pleased,5749.875,VBN,265,-0.6469736665629524
39,with,733556.25,IN,265,4.210608759730691
40,the,6961417.875,DT,265,6.461418845027831
41,drawing,6303.375,NN,265,-0.5545870416492756
42,and,3018237.75,CC,265,5.625565196146023
43,wanted,26588.25,VBD,265,0.8895432667633557
44,it,1225753.875,PRP,265,4.724208657999368
45,on,814721.625,IN,265,4.315594337402501
46,the,6961417.875,DT,265,6.461418845027831
47,wall,13538.25,NN,265,0.21279025379768846
48,.,24.75,.,265,-6.2500316988811715
1,the,6961417.875,DT,266,6.461418845027831
2,teacher,9843.75,NN,266,-0.10700556143856832
3,",",3.375,",",266,-8.553019211179882
4,who,232455.375,WP,266,3.0607401348152368
5,was,1039471.875,VBD,266,4.559308638799121
6,always,52006.5,RB,266,1.5617189397490685
7,very,138472.875,RB,266,2.5422661664127704
8,encouraging,3246.75,JJ,266,-1.221724679509449
9,",",3.375,",",266,-8.553019211179882
10,remarked,1959.75,VBD,266,-1.7303223525807612
11,that,1254804.75,IN,266,4.747640315532376
12,the,6961417.875,DT,266,6.461418845027831
13,drawing,6303.375,NN,266,-0.5545870416492756
14,abby,27.0,NNP,266,-6.139109430302041
15,had,501070.5,VBD,266,3.829271959244354
16,made,106184.25,VBN,266,2.2764908880893127
17,was,1039471.875,VBD,266,4.559308638799121
18,very,138472.875,RB,266,2.5422661664127704
19,creative,2808.0,JJ,266,-1.3677552396811345
20,and,3018237.75,CC,266,5.625565196146023
21,beamed,460.125,VBN,266,-3.1969110695612177
22,at,537950.25,IN,266,3.900327488661853
23,abby,27.0,NNP,266,-6.139109430302041
24,",",3.375,",",266,-8.553019211179882
25,giving,14301.0,VBG,266,0.26777970582390964
26,her,367890.75,PRP,266,3.5201383182468797
27,the,6961417.875,DT,266,6.461418845027831
28,seal,1569.375,NN,266,-1.954328429518955
29,of,3309513.75,IN,266,5.717712269505563
30,approval,4408.875,NN,266,-0.9139239049772563
31,.,24.75,.,266,-6.2500316988811715
1,back,115117.875,RB,267,2.3573577842972915
2,at,537950.25,IN,267,3.900327488661853
3,home,59016.375,NN,267,1.6883630135724232
4,",",3.375,",",267,-8.553019211179882
5,mom,295.875,NN,267,-3.6483000975153645
6,",",3.375,",",267,-8.553019211179882
7,convinced,3692.25,VBN,267,-1.092261915883846
8,by,577212.75,IN,267,3.9708063601786745
9,abby,27.0,NNP,267,-6.139109430302041
10,to,2880389.25,TO,267,5.578807643890024
11,clean,7326.0,VB,267,-0.4035462094163997
12,out,174771.0,RP,267,2.775287055591765
13,the,6961417.875,DT,267,6.461418845027831
14,tank,3739.5,NN,267,-1.0795032148563954
15,",",3.375,",",267,-8.553019211179882
16,was,1039471.875,VBD,267,4.559308638799121
17,cleaning,2746.125,VBG,267,-1.3902144690129878
18,with,733556.25,IN,267,4.210608759730691
19,a,2419745.625,DT,267,5.404505368361806
20,special,24883.875,JJ,267,0.8231300825811609
21,vacuum,1093.5,NN,267,-2.3193876683916104
22,",",3.375,",",267,-8.553019211179882
23,or,417211.875,CC,267,3.6460198553490035
24,``,1.125,``,267,-9.928453736910233
25,hoover,353.25,NN,267,-3.466278379155081
26,'',38.25,'',267,-5.771988235240828
27,.,24.75,.,267,-6.2500316988811715
1,``,1.125,``,268,-9.928453736910233
2,where,122198.625,WRB,268,2.417113510595316
3,'s,908220.375,VBZ,268,4.424277849605104
4,mr.,16600.5,NNP,268,0.4173067115352761
5,sticky,947.25,NNP,268,-2.4645102603811284
6,?,1.125,.,268,-9.928453736910233
7,'',38.25,'',268,-5.771988235240828
8,abby,27.0,NNP,268,-6.139109430302041
9,asked,37597.5,VBD,268,1.2367219285735436
10,first,133537.5,JJ,268,2.505939399601613
11,thing,39612.375,NN,268,1.2890249060724654
12,when,241066.125,WRB,268,3.097140981674583
13,she,427819.5,PRP,268,3.6711416149625578
14,came,53068.5,VBD,268,1.5819660630710055
15,home,59016.375,NN,268,1.6883630135724232
16,from,465226.875,IN,268,3.755010894996567
17,school,42233.625,NN,268,1.353213065357357
18,.,24.75,.,268,-6.2500316988811715
1,``,1.125,``,269,-9.928453736910233
2,on,814721.625,IN,269,4.315594337402501
3,the,6961417.875,DT,269,6.461418845027831
4,side,37732.5,NN,269,1.2403129298432092
5,",",3.375,",",269,-8.553019211179882
6,'',38.25,'',269,-5.771988235240828
7,mom,295.875,NN,269,-3.6483000975153645
8,replied,6351.75,VBD,269,-0.5469363357597867
9,.,24.75,.,269,-6.2500316988811715
1,and,3018237.75,CC,270,5.625565196146023
2,then,180929.25,RB,270,2.8099458736886045
3,she,427819.5,PRP,270,3.6711416149625578
4,added,17296.875,VBD,270,0.45850474783223955
5,",",3.375,",",270,-8.553019211179882
6,``,1.125,``,270,-9.928453736910233
7,do,315789.75,VBP,270,3.3673332482209077
8,n't,374463.0,RB,270,3.5378569313158996
9,worry,6283.125,VB,270,-0.5577996126692397
10,.,24.75,.,270,-6.2500316988811715
1,i,1018488.375,PRP,271,4.538908306568984
2,went,54380.25,VBD,271,1.6064244571373367
3,extra,10737.0,RB,271,-0.019795288248643062
4,slowly,8903.25,RB,271,-0.20778081513960314
5,since,56496.375,IN,271,1.6446580857277717
6,it,1225753.875,PRP,271,4.724208657999368
7,'s,908220.375,VBZ,271,4.424277849605104
8,better,40468.5,JJR,271,1.310444803434926
9,to,2880389.25,TO,271,5.578807643890024
10,be,747877.5,VB,271,4.229951711019649
11,safe,7844.625,JJ,271,-0.33490049519135817
12,than,122451.75,IN,271,2.4191844449470437
13,sorry,12864.375,JJ,271,0.16156539843423015
14,.,24.75,.,271,-6.2500316988811715
15,'',38.25,'',271,-5.771988235240828
1,abby,27.0,NNP,272,-6.139109430302041
2,looked,39575.25,VBD,272,1.2880871193509502
3,on,814721.625,IN,272,4.315594337402501
4,all,295252.875,DT,272,3.300044068279032
5,sides,7131.375,NNS,272,-0.43061401590070625
6,of,3309513.75,IN,272,5.717712269505563
7,the,6961417.875,DT,272,6.461418845027831
8,tank,3739.5,NN,272,-1.0795032148563954
9,",",3.375,",",272,-8.553019211179882
10,but,513081.0,CC,272,3.8529715218956166
11,there,368964.0,EX,272,3.5230541502948856
12,was,1039471.875,VBD,272,4.559308638799121
13,no,236185.875,DT,272,3.0766719263474687
14,sign,9392.625,NN,272,-0.1540873775417371
15,of,3309513.75,IN,272,5.717712269505563
16,the,6961417.875,DT,272,6.461418845027831
17,water,39462.75,NN,272,1.2852287887147298
18,snail,330.75,NN,272,-3.5342066266493557
19,that,1254804.75,WDT,272,4.747640315532376
20,she,427819.5,PRP,272,3.6711416149625578
21,had,501070.5,VBD,272,3.829271959244354
22,discovered,7202.25,VBN,272,-0.420672916038742
23,a,2419745.625,DT,272,5.404505368361806
24,couple,13986.0,NN,272,0.24543866860568514
25,of,3309513.75,IN,272,5.717712269505563
26,days,37204.875,NNS,272,1.2261992190744213
27,ago,22286.25,IN,272,0.7126296001073374
28,.,24.75,.,272,-6.2500316988811715
1,she,427819.5,PRP,273,3.6711416149625578
2,was,1039471.875,VBD,273,4.559308638799121
3,very,138472.875,RB,273,2.5422661664127704
4,sad,3873.375,JJ,273,-1.0441019239692992
5,.,24.75,.,273,-6.2500316988811715
1,her,367890.75,PRP$,274,3.5201383182468797
2,mom,295.875,NN,274,-3.6483000975153645
3,said,235725.75,VBD,274,3.0747206745438733
4,to,2880389.25,TO,274,5.578807643890024
5,wait,9922.5,VB,274,-0.09899512002773336
6,a,2419745.625,DT,274,5.404505368361806
7,few,21556.125,JJ,274,0.6792402569511309
8,hours,21247.875,NNS,274,0.6647834129479023
9,until,45883.125,IN,274,1.4362440822117084
10,the,6961417.875,DT,274,6.461418845027831
11,water,39462.75,NN,274,1.2852287887147298
12,clears,214.875,VBZ,274,-3.976156125945487
13,to,2880389.25,TO,274,5.578807643890024
14,take,80701.875,VB,274,2.0017430599098973
15,another,65461.5,DT,274,1.7921614308244451
16,careful,5870.25,JJ,274,-0.626099932639528
17,look,61161.75,NN,274,1.7241202925082901
18,.,24.75,.,274,-6.2500316988811715
1,that,1254804.75,DT,275,4.747640315532376
2,evening,15549.75,NN,275,0.3517209339982982
3,",",3.375,",",275,-8.553019211179882
4,abby,27.0,NNP,275,-6.139109430302041
5,went,54380.25,VBD,275,1.6064244571373367
6,up,208252.125,RP,275,2.950706260133212
7,to,2880389.25,TO,275,5.578807643890024
8,her,367890.75,PRP$,275,3.5201383182468797
9,bedroom,4896.0,NN,275,-0.8084628456612402
10,to,2880389.25,TO,275,5.578807643890024
11,check,8200.125,VB,275,-0.29036642853653744
12,the,6961417.875,DT,275,6.461418845027831
13,tank,3739.5,NN,275,-1.0795032148563954
14,again,63259.875,RB,275,1.7578981375935645
15,.,24.75,.,275,-6.2500316988811715
1,the,6961417.875,DT,276,6.461418845027831
2,water,39462.75,NN,276,1.2852287887147298
3,had,501070.5,VBD,276,3.829271959244354
4,settled,4709.25,VBN,276,-0.847584583753016
5,and,3018237.75,CC,276,5.625565196146023
6,looked,39575.25,VBN,276,1.2880871193509502
7,clear,28730.25,JJ,276,0.9671950132500623
8,",",3.375,",",276,-8.553019211179882
9,but,513081.0,CC,276,3.8529715218956166
10,abby,27.0,NNP,276,-6.139109430302041
11,could,189441.0,MD,276,2.8559571371454693
12,not,520624.125,RB,276,3.8675734186303243
13,see,133618.5,VB,276,2.5065463938447095
14,mr.,16600.5,NNP,276,0.4173067115352761
15,sticky,947.25,NNP,276,-2.4645102603811284
16,.,24.75,.,276,-6.2500316988811715
1,abby,27.0,NNP,277,-6.139109430302041
2,kneeled,27.0,VBD,277,-6.139109430302041
3,down,108028.125,RP,277,2.2937265134864036
4,to,2880389.25,TO,277,5.578807643890024
5,have,532904.625,VB,277,3.8908988165500933
6,another,65461.5,DT,277,1.7921614308244451
7,look,61161.75,NN,277,1.7241202925082901
8,in,2118706.875,IN,277,5.2716165665251795
9,the,6961417.875,DT,277,6.461418845027831
10,tank,3739.5,NN,277,-1.0795032148563954
11,that,1254804.75,WDT,277,4.747640315532376
12,her,367890.75,PRP$,277,3.5201383182468797
13,mom,295.875,NN,277,-3.6483000975153645
14,had,501070.5,VBD,277,3.829271959244354
15,cleared,3056.625,VBN,277,-1.2824472311786201
16,so,238677.75,RB,277,3.0871752871511715
17,thoroughly,2370.375,RB,277,-1.5384789862634576
18,",",3.375,",",277,-8.553019211179882
19,but,513081.0,CC,277,3.8529715218956166
20,mr.,16600.5,NNP,277,0.4173067115352761
21,sticky,947.25,NNP,277,-2.4645102603811284
22,was,1039471.875,VBD,277,4.559308638799121
23,still,84119.625,RB,277,2.043275619588471
24,nowhere,2657.25,RB,277,-1.423369458258509
25,to,2880389.25,TO,277,5.578807643890024
26,be,747877.5,VB,277,4.229951711019649
27,found,55038.375,VBN,277,1.6184717588767379
28,.,24.75,.,277,-6.2500316988811715
1,abby,27.0,NNP,278,-6.139109430302041
2,was,1039471.875,VBD,278,4.559308638799121
3,a,2419745.625,DT,278,5.404505368361806
4,bundle,844.875,NN,278,-2.580678698189764
5,of,3309513.75,IN,278,5.717712269505563
6,nerves,1368.0,NNS,278,-2.0928457790004042
7,as,582511.5,IN,278,3.9799489740033183
8,she,427819.5,PRP,278,3.6711416149625578
9,descended,901.125,VBD,278,-2.514965622656312
10,the,6961417.875,DT,278,6.461418845027831
11,stairs,4102.875,NNS,278,-0.9862660044842331
12,.,24.75,.,278,-6.2500316988811715
1,in,2118706.875,IN,279,5.2716165665251795
2,the,6961417.875,DT,279,6.461418845027831
3,study,24961.5,NN,279,0.8262595235803643
4,",",3.375,",",279,-8.553019211179882
5,surrounded,2738.25,VBN,279,-1.3931295154211454
6,by,577212.75,IN,279,3.9708063601786745
7,books,14800.5,NNS,279,0.3021981662497483
8,and,3018237.75,CC,279,5.625565196146023
9,papers,7192.125,NNS,279,-0.4220770325560173
10,",",3.375,",",279,-8.553019211179882
11,her,367890.75,PRP$,279,3.5201383182468797
12,mom,295.875,NN,279,-3.6483000975153645
13,was,1039471.875,VBD,279,4.559308638799121
14,working,32908.5,VBG,279,1.1032549878598894
15,and,3018237.75,CC,279,5.625565196146023
16,she,427819.5,PRP,279,3.6711416149625578
17,looked,39575.25,VBD,279,1.2880871193509502
18,impatient,816.75,JJ,279,-2.614903726889761
19,when,241066.125,WRB,279,3.097140981674583
20,she,427819.5,PRP,279,3.6711416149625578
21,saw,30079.125,VBD,279,1.0131758548051946
22,abby,27.0,NNP,279,-6.139109430302041
23,in,2118706.875,IN,279,5.2716165665251795
24,the,6961417.875,DT,279,6.461418845027831
25,doorway,1868.625,NN,279,-1.7783096979236153
26,and,3018237.75,CC,279,5.625565196146023
27,even,81086.625,RB,279,2.0065069559111364
28,more,227097.0,RBR,279,3.037402146067186
29,worried,5168.25,JJ,279,-0.754092944959228
30,when,241066.125,WRB,279,3.097140981674583
31,she,427819.5,PRP,279,3.6711416149625578
32,heard,22736.25,VBD,279,0.7326690419250335
33,the,6961417.875,DT,279,6.461418845027831
34,bad,17401.5,JJ,279,0.46456301723982274
35,news,16377.75,NN,279,0.40375129776890206
36,.,24.75,.,279,-6.2500316988811715
1,``,1.125,``,280,-9.928453736910233
2,he,766551.375,PRP,280,4.2546246760537185
3,'ll,81666.0,MD,280,2.0136396640649377
4,turn,23654.25,VB,280,0.7723464161526421
5,up,208252.125,RP,280,2.950706260133212
6,",",3.375,",",280,-8.553019211179882
7,'',38.25,'',280,-5.771988235240828
8,mom,295.875,NN,280,-3.6483000975153645
9,said,235725.75,VBD,280,3.0747206745438733
10,",",3.375,",",280,-8.553019211179882
11,and,3018237.75,CC,280,5.625565196146023
12,that,1254804.75,DT,280,4.747640315532376
13,was,1039471.875,VBD,280,4.559308638799121
14,that,1254804.75,DT,280,4.747640315532376
15,.,24.75,.,280,-6.2500316988811715
1,then,180929.25,RB,281,2.8099458736886045
2,",",3.375,",",281,-8.553019211179882
3,to,2880389.25,TO,281,5.578807643890024
4,add,9267.75,VB,281,-0.1675294125890436
5,fuel,4767.75,NN,281,-0.8352258937337725
6,to,2880389.25,TO,281,5.578807643890024
7,the,6961417.875,DT,281,6.461418845027831
8,flames,1409.625,NNS,281,-2.0628039694505964
9,",",3.375,",",281,-8.553019211179882
10,she,427819.5,PRP,281,3.6711416149625578
11,raised,11604.375,VBD,281,0.0581434855251437
12,her,367890.75,PRP$,281,3.5201383182468797
13,tone,4978.125,NN,281,-0.7917542748182865
14,of,3309513.75,IN,281,5.717712269505563
15,voice,28459.125,NN,281,0.9576949731450306
16,and,3018237.75,CC,281,5.625565196146023
17,said,235725.75,VBD,281,3.0747206745438733
18,dismissively,174.375,RB,281,-4.189492911085306
19,",",3.375,",",281,-8.553019211179882
20,``,1.125,``,281,-9.928453736910233
21,for,958188.375,IN,281,4.477855445776505
22,the,6961417.875,DT,281,6.461418845027831
23,time,174353.625,NN,281,2.7728921894510044
24,being,100201.5,VBG,281,2.218430998483182
25,",",3.375,",",281,-8.553019211179882
26,go,101859.75,VB,281,2.234862373691663
27,to,2880389.25,TO,281,5.578807643890024
28,bed,17883.0,NN,281,0.4919466462214372
29,",",3.375,",",281,-8.553019211179882
30,abby,27.0,NNP,281,-6.139109430302041
31,.,24.75,.,281,-6.2500316988811715
32,i,1018488.375,PRP,281,4.538908306568984
33,'ve,100293.75,VBP,281,2.2193510341755127
34,got,104848.875,VBN,281,2.263817894501636
35,masses,1460.25,NNS,281,-2.027040767506404
36,of,3309513.75,IN,281,5.717712269505563
37,work,102773.25,NN,281,2.2438032745516967
38,to,2880389.25,TO,281,5.578807643890024
39,catch,5760.0,VB,281,-0.6451290079064895
40,up,208252.125,RP,281,2.950706260133212
41,on,814721.625,IN,281,4.315594337402501
42,.,24.75,.,281,-6.2500316988811715
43,'',38.25,'',281,-5.771988235240828
1,abby,27.0,NNP,282,-6.139109430302041
2,had,501070.5,VBD,282,3.829271959244354
3,a,2419745.625,DT,282,5.404505368361806
4,quick,6817.5,JJ,282,-0.47583262139444565
5,temper,1436.625,NN,282,-2.043642965125602
6,and,3018237.75,CC,282,5.625565196146023
7,she,427819.5,PRP,282,3.6711416149625578
8,was,1039471.875,VBD,282,4.559308638799121
9,angry,4754.25,JJ,282,-0.8380235264012231
10,as,582511.5,IN,282,3.9799489740033183
11,hell,5979.375,NN,282,-0.6076038527314617
12,.,24.75,.,282,-6.2500316988811715
1,``,1.125,``,283,-9.928453736910233
2,you,782544.375,PRP,283,4.27528215619628
3,'ve,100293.75,VBP,283,2.2193510341755127
4,hoovered,29.25,VBN,283,-6.058423901679019
5,him,185643.0,PRP,283,2.8356879056079283
6,up,208252.125,RB,283,2.950706260133212
7,",",3.375,",",283,-8.553019211179882
8,have,532904.625,VBP,283,3.8908988165500933
9,n't,374463.0,RB,283,3.5378569313158996
10,you,782544.375,PRP,283,4.27528215619628
11,?,1.125,.,283,-9.928453736910233
12,'',38.25,'',283,-5.771988235240828
13,she,427819.5,PRP,283,3.6711416149625578
14,said,235725.75,VBD,283,3.0747206745438733
15,accusingly,113.625,RB,283,-4.632843716354775
16,.,24.75,.,283,-6.2500316988811715
1,abby,27.0,NNP,284,-6.139109430302041
2,'s,908220.375,POS,284,4.424277849605104
3,mom,295.875,NN,284,-3.6483000975153645
4,denied,4222.125,VBD,284,-0.9573602631086612
5,abby,27.0,NNP,284,-6.139109430302041
6,'s,908220.375,POS,284,4.424277849605104
7,version,9139.5,NN,284,-0.18150421179391998
8,of,3309513.75,IN,284,5.717712269505563
9,the,6961417.875,DT,284,6.461418845027831
10,story,15385.5,NN,284,0.34107860932972095
11,was,1039471.875,VBD,284,4.559308638799121
12,true,20518.875,JJ,284,0.6297827449913026
13,and,3018237.75,CC,284,5.625565196146023
14,said,235725.75,VBD,284,3.0747206745438733
15,that,1254804.75,IN,284,4.747640315532376
16,she,427819.5,PRP,284,3.6711416149625578
17,was,1039471.875,VBD,284,4.559308638799121
18,careful,5870.25,JJ,284,-0.626099932639528
19,",",3.375,",",284,-8.553019211179882
20,but,513081.0,CC,284,3.8529715218956166
21,because,95833.125,IN,284,2.1738060896422704
22,mr.,16600.5,NNP,284,0.4173067115352761
23,sticky,947.25,NNP,284,-2.4645102603811284
24,was,1039471.875,VBD,284,4.559308638799121
25,so,238677.75,RB,284,3.0871752871511715
26,small,50008.5,JJ,284,1.5224796790484647
27,he,766551.375,PRP,284,4.2546246760537185
28,was,1039471.875,VBD,284,4.559308638799121
29,hard,25801.875,JJ,284,0.8594409853235003
30,to,2880389.25,TO,284,5.578807643890024
31,see,133618.5,VB,284,2.5065463938447095
32,.,24.75,.,284,-6.2500316988811715
1,``,1.125,``,285,-9.928453736910233
2,what,280666.125,WP,285,3.249344451920133
3,'s,908220.375,VBZ,285,4.424277849605104
4,wrong,18090.0,JJ,285,0.5034867447545813
5,with,733556.25,IN,285,4.210608759730691
6,being,100201.5,VBG,285,2.218430998483182
7,small,50008.5,JJ,285,1.5224796790484647
8,?,1.125,.,285,-9.928453736910233
9,'',38.25,'',285,-5.771988235240828
1,``,1.125,``,286,-9.928453736910233
2,nothing,38322.0,NN,286,1.2558509626542136
3,at,537950.25,IN,286,3.900327488661853
4,all,295252.875,DT,286,3.300044068279032
5,",",3.375,",",286,-8.553019211179882
6,but,513081.0,CC,286,3.8529715218956166
7,it,1225753.875,PRP,286,4.724208657999368
8,makes,18831.375,VBZ,286,0.543749769935183
9,things,47734.875,NNS,286,1.4758678989689056
10,hard,25801.875,JJ,286,0.8594409853235003
11,to,2880389.25,TO,286,5.578807643890024
12,find,47589.75,VB,286,1.4728192347779459
13,.,24.75,.,286,-6.2500316988811715
14,'',38.25,'',286,-5.771988235240828
1,``,1.125,``,287,-9.928453736910233
2,or,417211.875,CC,287,3.6460198553490035
3,notice,10362.375,NN,287,-0.055454075797136716
4,",",3.375,",",287,-8.553019211179882
5,'',38.25,'',287,-5.771988235240828
6,abby,27.0,NNP,287,-6.139109430302041
7,said,235725.75,VBD,287,3.0747206745438733
8,",",3.375,",",287,-8.553019211179882
9,suddenly,13269.375,RB,287,0.192661776503371
10,feeling,14694.75,VBG,287,0.29499724340779915
11,like,173077.875,IN,287,2.7655410923991384
12,the,6961417.875,DT,287,6.461418845027831
13,small,50008.5,JJ,287,1.5224796790484647
14,",",3.375,",",287,-8.553019211179882
15,overlooked,922.5,VBN,287,-2.491444966757342
16,mr.,16600.5,NNP,287,0.4173067115352761
17,sticky,947.25,NNP,287,-2.4645102603811284
18,herself,19346.625,PRP,287,0.5708085216442763
19,and,3018237.75,CC,287,5.625565196146023
20,storming,263.25,VBG,287,-3.766644164504709
21,from,465226.875,IN,287,3.755010894996567
22,the,6961417.875,DT,287,6.461418845027831
23,room,34785.0,NN,287,1.1588279909198973
24,.,24.75,.,287,-6.2500316988811715
1,the,6961417.875,DT,288,6.461418845027831
2,door,28535.625,NN,288,0.9603764466837289
3,to,2880389.25,TO,288,5.578807643890024
4,the,6961417.875,DT,288,6.461418845027831
5,bedroom,4896.0,NN,288,-0.8084628456612402
6,opened,13065.75,VBD,288,0.17713344424066493
7,a,2419745.625,DT,288,5.404505368361806
8,few,21556.125,JJ,288,0.6792402569511309
9,minutes,20700.0,NNS,288,0.6386150391366904
10,later,44433.0,RB,288,1.4040752930782436
11,and,3018237.75,CC,288,5.625565196146023
12,mom,295.875,NN,288,-3.6483000975153645
13,'s,908220.375,POS,288,4.424277849605104
14,face,39350.25,NN,288,1.2823750255004185
15,appeared,11999.25,VBD,288,0.09172374006715954
16,.,24.75,.,288,-6.2500316988811715
1,she,427819.5,PRP,289,3.6711416149625578
2,was,1039471.875,VBD,289,4.559308638799121
